topic,qos,tagMode,deviceId,field,dataType,monitoring
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-25-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-26-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-26-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-26-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-27-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-27-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-27-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-28-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-28-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-28-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-29-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-29-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-29-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-30-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-30-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay3/artifact,1,raw,LDR-GJ-A1B3-30-SEGMENTED_PCD,raw_payload,STRING,true
