topic,qos,tagMode,deviceId,field,dataType,monitoring
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-06-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-07-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-07-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-07-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-08-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-08-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-08-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-09-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-09-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-09-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-10-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-10-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-10-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-11-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-11-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-11-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-12-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-12-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-12-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-13-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-13-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-13-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-14-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-14-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-14-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-15-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-15-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-15-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-16-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-16-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-16-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-17-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-17-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-17-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-18-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-18-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-18-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-19-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-19-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-19-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-20-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-20-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay1/artifact,1,raw,LDR-GJ-O1B1-20-SEGMENTED_PCD,raw_payload,STRING,true
