topic,qos,tagMode,deviceId,field,dataType,monitoring
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-06-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-06-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-06-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-07-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-07-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-07-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-08-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-08-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-08-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-09-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-09-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-09-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-10-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-10-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-10-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-11-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-11-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-11-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-12-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-12-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-12-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-13-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-13-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-13-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-14-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-14-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-14-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-15-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-15-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-15-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-16-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-16-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-16-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-17-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-17-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-17-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-18-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-18-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-18-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-19-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-19-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-19-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-20-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-20-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay5/artifact,1,raw,LDR-GJ-O1B5-20-SEGMENTED_PCD,raw_payload,STRING,true
