topic,qos,tagMode,deviceId,field,dataType,monitoring
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-15-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-16-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-16-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-16-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-17-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-17-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-17-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-18-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-18-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-18-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-19-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-19-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-19-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-20-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-20-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/outfitting1/bay4/artifact,1,raw,LDR-GJ-O1B4-20-SEGMENTED_PCD,raw_payload,STRING,true
