topic,qos,tagMode,deviceId,field,dataType,monitoring
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-10-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-10-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-10-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-11-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-11-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-11-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-12-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-12-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-12-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-13-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-13-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-13-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-14-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-14-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-14-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-15-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-15-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-15-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-16-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-16-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-16-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-17-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-17-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-17-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-18-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-18-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-18-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-19-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-19-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-19-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-20-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-20-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-20-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-21-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-21-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-21-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-22-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-22-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-22-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-23-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-23-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-23-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-24-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-24-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-24-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-25-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-25-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-25-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-26-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-26-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-26-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-27-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-27-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-27-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-28-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-28-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-28-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-29-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-29-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-29-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-30-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-30-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay7/artifact,1,raw,LDR-GJ-A1B7-30-SEGMENTED_PCD,raw_payload,STRING,true
