topic,qos,tagMode,deviceId,field,dataType,monitoring
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-12-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-12-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-12-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-13-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-13-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-13-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-14-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-14-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-14-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-15-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-15-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-15-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-16-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-16-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-16-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-17-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-17-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-17-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-18-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-18-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-18-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-19-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-19-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-19-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-20-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-20-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-20-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-21-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-21-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-21-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-22-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-22-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-22-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-23-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-23-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-23-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-24-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-24-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-24-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-25-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-25-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-25-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-26-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-26-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-26-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-27-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-27-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-27-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-28-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-28-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-28-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-29-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-29-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-29-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-30-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-30-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/assembly/assembly1/bay1/artifact,1,raw,LDR-GJ-A1B1-30-SEGMENTED_PCD,raw_payload,STRING,true
