topic,qos,tagMode,deviceId,field,dataType,monitoring
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B1-18-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B1-18-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B1-18-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B1-19-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B1-19-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B1-19-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B1-20-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B1-20-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B1-20-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-01-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-01-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-01-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-02-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-02-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-02-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-03-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-03-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-03-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-04-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-04-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-04-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-05-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-05-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-05-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-06-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-06-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-06-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-07-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-07-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-07-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-08-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-08-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-08-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-09-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-09-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-09-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-10-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-10-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-10-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-11-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-11-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-11-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-12-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-12-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-12-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-13-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-13-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-13-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-14-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-14-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-14-SEGMENTED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-15-REGISTERED_PCD,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-15-TRANSFORMATION_MATRIX,raw_payload,STRING,true
ot/pipeline/outfitting/artifact,1,raw,LDR-GJ-O1B2-15-SEGMENTED_PCD,raw_payload,STRING,true
